Data i czas,Poziom,Ważność,Kategoria,Wiadomość,Szczegóły
2025-05-14 08:24:20,INFO,low,General Warning,#-> nt_click | OEWWYNBL:DEF_TOOLBAR.EXIT[1] {} |,"{""process_id"": ""228"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""OEWWYNBL"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""228"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> // OEWWYNBL,"{""process_id"": ""228"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""OEWWYNBL"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""228"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> Ping - seconds since last user activity: 129,"{""process_id"": ""936"", ""formssessionname"": ""20250514-055809-1-192.168.100.20"", ""formsformname"": ""ODPOBYT"", ""formsdbsessionid"": ""129790369"", ""formsusername"": ""ipeliwo@eskulap"", ""thread"": ""936"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,Service Status,/->startEdit Zs.DspPtNazwa - OperationResult.Status: Success,"{""process_id"": ""863"", ""formssessionname"": ""20250514-045504-1-192.168.103.202"", ""formsformname"": ""RIZS"", ""formsdbsessionid"": ""129787595"", ""formsusername"": ""ewozniak@eskulap"", ""thread"": ""863"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,Service Status,#-> startEdit Zs.DspPtNazwa,"{""process_id"": ""863"", ""formssessionname"": ""20250514-045504-1-192.168.103.202"", ""formsformname"": ""RIZS"", ""formsdbsessionid"": ""129787595"", ""formsusername"": ""ewozniak@eskulap"", ""thread"": ""863"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"/->DialogClose windowName: Iprap, changes: 0 - OperationResult.Status: Success","{""process_id"": ""1622"", ""formssessionname"": ""20250514-042651-1-192.168.101.169"", ""formsformname"": ""RIKSGL"", ""formsdbsessionid"": ""129787197"", ""formsusername"": ""murbaniak@eskulap"", ""thread"": ""1622"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> nt_click | //a[@class='ui-dialog-titlebar-close ui-corner-all'] |,"{""process_id"": ""1622"", ""formssessionname"": ""20250514-042651-1-192.168.101.169"", ""formsformname"": ""IPDRUKI"", ""formsdbsessionid"": ""129787197"", ""formsusername"": ""murbaniak@eskulap"", ""thread"": ""1622"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> // IPDRUKI,"{""process_id"": ""1622"", ""formssessionname"": ""20250514-042651-1-192.168.101.169"", ""formsformname"": ""IPDRUKI"", ""formsdbsessionid"": ""129787197"", ""formsusername"": ""murbaniak@eskulap"", ""thread"": ""1622"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"#-> DialogClose windowName: Iprap, changes: 0","{""process_id"": ""1622"", ""formssessionname"": ""20250514-042651-1-192.168.101.169"", ""formsformname"": ""IPDRUKI"", ""formsdbsessionid"": ""129787197"", ""formsusername"": ""murbaniak@eskulap"", ""thread"": ""1622"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"/->Key keyCode:40, (block.item)=(.), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""1973"", ""formssessionname"": ""20250514-051908-1-192.168.101.104"", ""formsformname"": ""OEWWYNBL"", ""formsdbsessionid"": ""129788266"", ""formsusername"": ""rligarska@eskulap"", ""thread"": ""1973"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> nt_key |  | DOWN,"{""process_id"": ""1973"", ""formssessionname"": ""20250514-051908-1-192.168.101.104"", ""formsformname"": ""OEWWYNBL"", ""formsdbsessionid"": ""129788266"", ""formsusername"": ""rligarska@eskulap"", ""thread"": ""1973"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> // OEWWYNBL,"{""process_id"": ""1973"", ""formssessionname"": ""20250514-051908-1-192.168.101.104"", ""formsformname"": ""OEWWYNBL"", ""formsdbsessionid"": ""129788266"", ""formsusername"": ""rligarska@eskulap"", ""thread"": ""1973"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"#-> Key keyCode:40, (block.item)=(.), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""1973"", ""formssessionname"": ""20250514-051908-1-192.168.101.104"", ""formsformname"": ""OEWWYNBL"", ""formsdbsessionid"": ""129788266"", ""formsusername"": ""rligarska@eskulap"", ""thread"": ""1973"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"/->Goto (Pno3.DspPNazwisko[3]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""544"", ""formssessionname"": ""20250514-061649-1-192.168.101.105"", ""formsformname"": ""ODKSODDZ"", ""formsdbsessionid"": ""129798939"", ""formsusername"": ""mmaciaszczyk@eskulap"", ""thread"": ""544"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> nt_click | ODKSODDZ:PNO3.DSP_P_NAZWISKO[4] {Nazwisko} |,"{""process_id"": ""544"", ""formssessionname"": ""20250514-061649-1-192.168.101.105"", ""formsformname"": ""ODKSODDZ"", ""formsdbsessionid"": ""129798939"", ""formsusername"": ""mmaciaszczyk@eskulap"", ""thread"": ""544"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> // ODKSODDZ,"{""process_id"": ""544"", ""formssessionname"": ""20250514-061649-1-192.168.101.105"", ""formsformname"": ""ODKSODDZ"", ""formsdbsessionid"": ""129798939"", ""formsusername"": ""mmaciaszczyk@eskulap"", ""thread"": ""544"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"#-> Goto (Pno3.DspPNazwisko[3]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""544"", ""formssessionname"": ""20250514-061649-1-192.168.101.105"", ""formsformname"": ""ODKSODDZ"", ""formsdbsessionid"": ""129798939"", ""formsusername"": ""mmaciaszczyk@eskulap"", ""thread"": ""544"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> Ping - seconds since last user activity: 167,"{""process_id"": ""380"", ""formssessionname"": ""20250514-045401-1-192.168.100.20"", ""formsformname"": ""PRWIZYTY"", ""formsdbsessionid"": ""129787581"", ""formsusername"": ""spietrzykowska@eskulap"", ""thread"": ""380"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"/->Key keyCode:9, (block.item)=(.), (Shift,Ctrl,Alt)=(False,False,False), changes: 1 - OperationResult.Status: Success","{""process_id"": ""2088"", ""formssessionname"": ""20250514-062409-1-192.168.101.116"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""(no-db-session)"", ""formsusername"": ""@"", ""thread"": ""2088"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,Updating value by user input: Ctrl.DspUser[0] = [enc]gAI6SHu63etTIimgrpA4kVM6y7bnkaMjvssZzsBaxFb074auP4qgrAeMM1hY88zmbzbIB531Emk+ZiUUuD9fEmf2K1E3tukOb5iL/Hue/MhKLkLlVt47Hj/WsGhN5fUadc46pFaNLQCkaHzfZ4X6uQ2cSFDyrlkOUM40MhXDYzf7erMI9cG8Fe2aAuvLI5/VHyTWEozNL6W3+7afjMEfVslmz+FXu8H/VziuHdbBTqauvJtwmCOxnfMP9IKhSCGA7D+pZXL5OMX0IT/g0Ojm+NGlSl6COOaPXFPD7dy/GYlMjOcqGV5DP2FMGbtOtKnnGEbtS2Efr44am6EFrcjC3g==[/enc],"{""process_id"": ""980"", ""formssessionname"": ""20250514-062409-1-192.168.101.116"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""(no-db-session)"", ""formsusername"": ""@"", ""thread"": ""980"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> nt_key |  | TAB,"{""process_id"": ""2088"", ""formssessionname"": ""20250514-062409-1-192.168.101.116"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""(no-db-session)"", ""formsusername"": ""@"", ""thread"": ""2088"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> nt_type | IPMAIN:CTRL.DSP_USER[1] {Użytkownik} | [enc]ORrbEfnK9yKQIzrbbUG1/iRg2yElzxhQ3XfN/EIQKUMr8b4G5C1mBmszzv8wtrTGBj+2XJGhsSkuM6lN9N9bRnoSVhxw2QJVDurkMUALkdI26RKP3+DY6h1sGMjgY9W89ZohvSjq4UvabWEn9V2AMQ63D+PfOzh+/McUCn6r/k77p4FAwyZGmAdaRZ6DDaMiOLLJrwyxPa2sHfWzXc7GstMQvPF4gAs3H/NarudXyxuqtm+LQCJAQ7jYc1wr9a9n9w4qJOodaMqP+Ya4fgmv/0iurhCq8Eo/SSolG9RwNDxTLN295kmf9AWjMe2Ky1JcXvkCw7FZKuwoMLVyXUeqRg==[/enc],"{""process_id"": ""2088"", ""formssessionname"": ""20250514-062409-1-192.168.101.116"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""(no-db-session)"", ""formsusername"": ""@"", ""thread"": ""2088"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> // IPMAIN,"{""process_id"": ""2088"", ""formssessionname"": ""20250514-062409-1-192.168.101.116"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""(no-db-session)"", ""formsusername"": ""@"", ""thread"": ""2088"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"#-> Key keyCode:9, (block.item)=(.), (Shift,Ctrl,Alt)=(False,False,False), changes: 1","{""process_id"": ""2088"", ""formssessionname"": ""20250514-062409-1-192.168.101.116"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""(no-db-session)"", ""formsusername"": ""@"", ""thread"": ""2088"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,IPMAIN > IPPANEL: 132ms,"{""process_id"": ""372"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPPANEL"", ""formsdbsessionid"": ""129791718"", ""formsusername"": ""lwentrys@eskulap"", ""thread"": ""372"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,Ładowanie formularza IpmainMenu z Eskulap.Core.Gen.,"{""process_id"": ""372"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPPANEL"", ""formsdbsessionid"": ""129791718"", ""formsusername"": ""lwentrys@eskulap"", ""thread"": ""372"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,Ładowanie formularza IppanelForm z Eskulap.Core.Gen.,"{""process_id"": ""372"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""129791718"", ""formsusername"": ""lwentrys@eskulap"", ""thread"": ""372"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,Uruchomiono nowy wątek formularza (thread id=372),"{""process_id"": ""372"", ""formssessionname"": ""no_session"", ""formsusername"": ""anonymous"", ""thread"": ""372"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> nt_click_and_go | //a[@data-module='Ruch chorych'] |,"{""process_id"": ""1888"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""129791718"", ""formsusername"": ""lwentrys@eskulap"", ""thread"": ""1888"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> SelectModule moduleName: Ruch chorych,"{""process_id"": ""1888"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""129791718"", ""formsusername"": ""lwentrys@eskulap"", ""thread"": ""1888"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> Ping - seconds since last user activity: 65145,"{""process_id"": ""1760"", ""formssessionname"": ""20250513-064010-3-192.168.101.138"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""129606401"", ""formsusername"": ""edzialek@eskulap"", ""thread"": ""1760"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> Ping - seconds since last user activity: 45398,"{""process_id"": ""368"", ""formssessionname"": ""20250513-174637-1-192.168.102.10"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""129747420"", ""formsusername"": ""jflorek@eskulap"", ""thread"": ""368"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"/->ButtonPressed (DefToolbar.Exit[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""12"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""OEWWYNBL"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""12"", ""type"": ""Info""}"
2025-05-14 08:24:21,ERROR,high,General Warning,"ORA-01086: SavepointNeverEstablishedException: ORA-01086: punkt zapisywania ""FM_3"" nigdy nie został w tej sesji ustanowiony lub jest niepoprawny
ORA-06512: przy linia 1","{""process_id"": ""1828"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""EDMDOKUMENTY"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""1828"", ""type"": ""Error""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> nt_click | EDMDOKUMENTY:DEF_TOOLBAR.EXIT[1] {} |,"{""process_id"": ""12"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""EDMDOKUMENTY"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""12"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"#-> ButtonPressed (DefToolbar.Exit[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""12"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""EDMDOKUMENTY"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""12"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"/->Goto (Po.DspPNazwisko[6]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""1078"", ""formssessionname"": ""20250514-061604-1-192.168.101.114"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""129791214"", ""formsusername"": ""wszatkowski@eskulap"", ""thread"": ""1078"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> nt_click | SLISTPAC:PO.DSP_P_NAZWISKO[7] {Nazwisko} |,"{""process_id"": ""1078"", ""formssessionname"": ""20250514-061604-1-192.168.101.114"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""129791214"", ""formsusername"": ""wszatkowski@eskulap"", ""thread"": ""1078"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"#-> Goto (Po.DspPNazwisko[6]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""1078"", ""formssessionname"": ""20250514-061604-1-192.168.101.114"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""129791214"", ""formsusername"": ""wszatkowski@eskulap"", ""thread"": ""1078"", ""type"": ""Info""}"
2025-05-14 08:24:21,WARN,medium,General Warning,[D2kwutil] Wywołanie niewspieranej funkcji w środowisku uruchomieniowym Eskulap NT (Unsupported function = PlayWav).,"{""process_id"": ""1125"", ""formssessionname"": ""20250512-063446-1-192.168.101.179"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""129444430"", ""formsusername"": ""jbiela@eskulap"", ""thread"": ""1125"", ""type"": ""Warn""}"
2025-05-14 08:24:21,INFO,low,General Warning,"/->ResumeAfterAlert alertName: CFG_PYTANIE, buttonNo: 0 - OperationResult.Status: Success","{""process_id"": ""128"", ""formssessionname"": ""20250514-045054-1-192.168.101.136"", ""formsformname"": ""RIJGPPS"", ""formsdbsessionid"": ""129787536"", ""formsusername"": ""ikapustianyk@eskulap"", ""thread"": ""128"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"/->Goto (Po.DspPNazwisko[5]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""372"", ""formssessionname"": ""20250514-061604-1-192.168.101.114"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""129791214"", ""formsusername"": ""wszatkowski@eskulap"", ""thread"": ""372"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,Service Status,/->startEdit Ctrl.DspUser - OperationResult.Status: Success,"{""process_id"": ""2124"", ""formssessionname"": ""20250514-062409-1-192.168.101.116"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""(no-db-session)"", ""formsusername"": ""@"", ""thread"": ""2124"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,Service Status,#-> startEdit Ctrl.DspUser,"{""process_id"": ""2124"", ""formssessionname"": ""20250514-062409-1-192.168.101.116"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""(no-db-session)"", ""formsusername"": ""@"", ""thread"": ""2124"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> nt_click | SLISTPAC:PO.DSP_P_NAZWISKO[6] {Nazwisko} |,"{""process_id"": ""372"", ""formssessionname"": ""20250514-061604-1-192.168.101.114"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""129791214"", ""formsusername"": ""wszatkowski@eskulap"", ""thread"": ""372"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"#-> Goto (Po.DspPNazwisko[5]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""372"", ""formssessionname"": ""20250514-061604-1-192.168.101.114"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""129791214"", ""formsusername"": ""wszatkowski@eskulap"", ""thread"": ""372"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> nt_click | CFG_PYTANIE[btn=1] {Uwaga!\nŚwiadczenie zostało rozliczone.\nCzy NA PEWNO chcesz przypisać grupę jgp?; btn=Tak} |,"{""process_id"": ""128"", ""formssessionname"": ""20250514-045054-1-192.168.101.136"", ""formsformname"": ""RIJGPPS"", ""formsdbsessionid"": ""129787536"", ""formsusername"": ""ikapustianyk@eskulap"", ""thread"": ""128"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"#-> ResumeAfterAlert alertName: CFG_PYTANIE, buttonNo: 0","{""process_id"": ""128"", ""formssessionname"": ""20250514-045054-1-192.168.101.136"", ""formsformname"": ""RIJGPPS"", ""formsdbsessionid"": ""129787536"", ""formsusername"": ""ikapustianyk@eskulap"", ""thread"": ""128"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"/->ButtonPressed (Ctrl.BKartaGlowna[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""787"", ""formssessionname"": ""20250514-045659-1-192.168.100.20"", ""formsformname"": ""RIKARTA"", ""formsdbsessionid"": ""129782914"", ""formsusername"": ""aciukowska@eskulap"", ""thread"": ""787"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,IPLISPAC > RIKARTA: 1309ms,"{""process_id"": ""1874"", ""formssessionname"": ""20250514-045659-1-192.168.100.20"", ""formsformname"": ""RIKARTA"", ""formsdbsessionid"": ""129782914"", ""formsusername"": ""aciukowska@eskulap"", ""thread"": ""1874"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> Ping - seconds since last user activity: 116,"{""process_id"": ""1649"", ""formssessionname"": ""20250514-055455-1-192.168.102.10"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""129797378"", ""formsusername"": ""idomalik@eskulap"", ""thread"": ""1649"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"ESK5-00000|IIS APPPOOL\EskulapNT|Database identification record found: Instytut Gruźlicy i Chorób Płuc;000288490;525-000-88-38;34-700 Rabka-Zdrój, ul. Profesora Rudnika 3b; 182676060;;14.05.2025 08:24:11","{""process_id"": ""355"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""129791718"", ""formsusername"": ""lwentrys@eskulap"", ""thread"": ""355"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"/->Goto (Po.DspPNazwisko[4]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""2088"", ""formssessionname"": ""20250514-061604-1-192.168.101.114"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""129791214"", ""formsusername"": ""wszatkowski@eskulap"", ""thread"": ""2088"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> nt_click | SLISTPAC:PO.DSP_P_NAZWISKO[5] {Nazwisko} |,"{""process_id"": ""2088"", ""formssessionname"": ""20250514-061604-1-192.168.101.114"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""129791214"", ""formsusername"": ""wszatkowski@eskulap"", ""thread"": ""2088"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"#-> Goto (Po.DspPNazwisko[4]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""2088"", ""formssessionname"": ""20250514-061604-1-192.168.101.114"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""129791214"", ""formsusername"": ""wszatkowski@eskulap"", ""thread"": ""2088"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,ESK5-00000|IIS APPPOOL\EskulapNT|ProductId found '00430-10323-24085-AA944',"{""process_id"": ""355"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""129791718"", ""formsusername"": ""lwentrys@eskulap"", ""thread"": ""355"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,"/->Key keyCode:13, (block.item)=(.), (Shift,Ctrl,Alt)=(False,False,False), changes: 1 - OperationResult.Status: Success","{""process_id"": ""201"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""129791718"", ""formsusername"": ""lwentrys@eskulap"", ""thread"": ""201"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,External operation finished (type: MethodCall),"{""process_id"": ""380"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""EDMDOKUMENTY"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""380"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> nt_click | RIIDENT:DEF_TOOLBAR.EXIT[1] {} |,"{""process_id"": ""189"", ""formssessionname"": ""20250514-042651-1-192.168.101.169"", ""formsformname"": ""RIIDENT"", ""formsdbsessionid"": ""129787197"", ""formsusername"": ""murbaniak@eskulap"", ""thread"": ""189"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,high,System Error,Firing the On-Error trigger for an error: Już zarejestrowany. Należy wyrejestrować się przed zmianą połączenia.,"{""process_id"": ""278"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""129791718"", ""formsusername"": ""lwentrys@eskulap"", ""thread"": ""278"", ""type"": ""Info""}"
2025-05-14 08:24:21,WARN,medium,General Warning,Display a Message on form: FRM-40029: Już zarejestrowany. Należy wyrejestrować się przed zmianą połączenia.,"{""process_id"": ""278"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""129791718"", ""formsusername"": ""lwentrys@eskulap"", ""thread"": ""278"", ""type"": ""Warn""}"
2025-05-14 08:24:21,INFO,low,General Warning,Ustawianie danych użytkownika: 'LWENTRYS'@'ESKULAP',"{""process_id"": ""278"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""129791718"", ""formsusername"": ""lwentrys@eskulap"", ""thread"": ""278"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,Service Status,External operation started (type: MethodCall),"{""process_id"": ""1828"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""EDMDOKUMENTY"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""1828"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,Adres IP klienta: 192.168.101.108,"{""process_id"": ""278"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""129791718"", ""formsusername"": ""lwentrys@eskulap"", ""thread"": ""278"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,Ustanowienie sesji bazodanowej o id sessionid:129791718,"{""process_id"": ""278"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""129791718"", ""formsusername"": ""lwentrys@eskulap"", ""thread"": ""278"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,Utworzono nowe połączenie do bazy: eskulap.,"{""process_id"": ""278"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""(no-db-session)"", ""formsusername"": ""lwentrys@eskulap"", ""thread"": ""278"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,Updating value by user input: Ctrl.DspPass[0] = [enc]K7VGcvTSSnGRhMWQrFbxu6ocP39C2O70nB6x1S5k6KgAZc9sCDL06rJxh64okqKIF6H+I1bg2vU7xWoLRi4Gw2E5mw5VaX6kh4eDJKa6YDQ8dALXVxl5dsYOWkz1tX3L9HOg12dkTILFK5VjjBzjz4lUFJMDixhEKVPuwd7DbPTsFgbJsdwqfdb4YiL+kI61byHsFLgkhhoBR9e1jeQWWtSOTdFlDvqOW2uttnGNcs6oh918UxAq5Apyh2QzQkvIRilkE/S1jM+R3yq95zZs+mjjXZTSYpY9vVq2ns4DWUNSRkeOj1G4b3aY3NeTGQzudpltRdV0D8E/CvPfPc5XOQ==[/enc],"{""process_id"": ""278"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""(no-db-session)"", ""formsusername"": ""@"", ""thread"": ""278"", ""type"": ""Info""}"
2025-05-14 08:24:21,INFO,low,General Warning,#-> nt_key |  | ENTER,"{""process_id"": ""201"", ""formssessionname"": ""20250514-062225-1-192.168.101.108"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""(no-db-session)"", ""formsusername"": ""@"", ""thread"": ""201"", ""type"": ""Info""}"
